Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCN05,OUT013,3376.6570195341264
NCL53,OUT049,2683.684731187039
FDL56,OUT046,906.5321888911558
FDH17,OUT018,1760.0227843393402
FDP37,OUT046,1443.866919791161
FDG09,OUT019,2816.806415972649
FDA55,OUT045,3448.780514409519
FDX31,OUT049,3685.0797978596656
FDJ41,OUT045,4201.944719076471
DRC24,OUT045,2555.7756685263957
FDQ21,OUT035,2043.9007979007313
NCT54,OUT045,1155.4215259184998
FDH08,OUT049,3606.4070134839876
FDY38,OUT018,3411.0867378186076
DRM11,OUT010,4001.2320116115043
FDG32,OUT049,2737.2679702265805
NCH18,OUT046,3737.514388431214
FDI20,OUT035,3328.99205176344
FDA33,OUT018,2470.243986683835
FDN45,OUT013,3505.7237934889718
FDT45,OUT010,894.0831157107283
FDR32,OUT035,3383.7265671539935
FDA48,OUT017,3085.381639411574
FDN23,OUT017,2092.4375080606014
NCR18,OUT035,809.2436473341098
FDD45,OUT046,1062.79133458319
FDI22,OUT018,3106.6551942758197
FDT09,OUT013,2348.6650884648934
DRC24,OUT027,2889.750363289333
FDT39,OUT046,2409.640994162565
FDX28,OUT045,1198.7702098429813
FDA50,OUT018,1414.7156329748536
FDT33,OUT027,3069.1299329554895
FDQ60,OUT049,1478.5123323277107
NCM19,OUT018,1862.7517454548938
FDF40,OUT046,3889.008869792093
NCI30,OUT035,3757.7809447261743
FDK34,OUT049,3631.397010212473
FDA38,OUT027,4209.215254437431
FDT02,OUT045,717.7627366534825
FDC11,OUT017,897.2565467303481
FDD08,OUT046,599.3300601833196
NCS29,OUT046,3896.160140822749
DRI03,OUT010,3030.6985039680685
FDK48,OUT035,1194.7300756567324
FDM52,OUT049,2317.763096708893
FDP49,OUT035,797.8496200427028
DRA24,OUT046,2509.22700394426
NCJ43,OUT049,2669.6192663972242
FDE11,OUT045,2474.043894251701
FDP01,OUT049,2219.177133780147
FDQ59,OUT018,1396.5722856094721
FDA43,OUT019,2767.6337181790304
FDL14,OUT017,2443.2029010714423
FDV50,OUT010,2089.580000401371
FDT01,OUT027,3025.979473120484
NCC42,OUT035,2195.1257399772885
FDO28,OUT046,1649.388648645624
FDD32,OUT019,1195.3599317805717
FDV45,OUT035,2905.2375515301974
NCW17,OUT019,2083.116021476781
NCJ17,OUT027,1243.7267534731964
NCF18,OUT049,2660.2894340387884
FDP01,OUT045,2337.106912529229
FDH24,OUT045,2589.0679622233856
FDI38,OUT027,3783.92201630594
FDX03,OUT035,644.6365356112797
FDY28,OUT046,2745.5157161209254
FDN34,OUT018,2780.5955900047375
FDJ02,OUT045,2441.7068023263528
FDW40,OUT019,1604.5131647501935
FDX03,OUT017,589.1713984112477
FDE17,OUT027,2722.1744893986634
FDT58,OUT046,2340.017634100658
FDI38,OUT013,3748.8127361621164
FDW22,OUT035,3554.214586306749
FDS15,OUT027,1948.5665408434359
NCX06,OUT013,3341.554262971563
DRK47,OUT035,3500.3282275527354
FDC23,OUT027,3293.1390485829706
FDM56,OUT010,1590.1786542255197
FDP21,OUT046,2970.325269228112
FDP58,OUT046,2907.150217713499
FDA27,OUT019,3975.0233758066424
FDK41,OUT019,565.9343666711995
NCH42,OUT046,3547.8514213926283
FDG29,OUT045,654.2986242563193
FDW15,OUT018,2421.781916745739
FDD28,OUT018,1015.8857783878375
FDQ37,OUT049,2711.6350008867366
FDC23,OUT035,2913.8873747811713
FDV13,OUT035,1485.3698751151885
FDK33,OUT046,3375.0843336227163
FDO33,OUT013,1932.643429014843
FDN21,OUT017,2350.7661100967816
NCW06,OUT027,3365.33062810522
FDI38,OUT035,3378.400749202501
FDC21,OUT027,2087.2578576444366
NCS05,OUT046,2106.3021520279904
NCN53,OUT049,555.5551265276633
FDV40,OUT010,1515.7483613599218
FDG60,OUT017,3528.5741671178857
NCY30,OUT027,3329.167813297103
FDM40,OUT045,1697.021046041488
NCO30,OUT046,2680.3340207726396
FDK10,OUT046,2767.208716330304
FDM36,OUT045,2660.260423323827
FDN10,OUT013,2202.501680581593
FDM46,OUT018,1051.0968327502924
FDX50,OUT049,1502.6689553437045
FDP33,OUT045,3782.6629811486946
FDO12,OUT045,2970.950649652699
FDC28,OUT013,2049.9562654524957
FDO31,OUT045,1374.2396607885505
FDX45,OUT035,2146.916570784613
FDV21,OUT049,1274.1280735613623
FDH04,OUT049,1480.07951611481
NCG54,OUT013,2848.5642660253216
FDO13,OUT046,2382.5277401291714
FDA09,OUT027,2710.9971056355616
FDC38,OUT017,1698.3594967135953
NCO42,OUT046,2261.4348214825113
FDL45,OUT049,1866.0551340017676
NCK31,OUT013,1278.6505436224616
FDM39,OUT017,2724.7340317855105
FDC22,OUT010,2391.4382619464486
FDF46,OUT046,1496.8964919362504
FDQ37,OUT045,2817.1121347824746
FDH41,OUT010,3139.991413539282
FDQ04,OUT046,374.67876782949986
NCQ02,OUT027,3243.864991687161
FDJ57,OUT027,3424.7504644654664
NCE07,OUT049,2239.902192475944
FDE56,OUT013,787.7860502008803
FDI20,OUT049,3191.2160058999343
FDK36,OUT018,802.9928396336422
FDP08,OUT027,3069.244460760591
FDF44,OUT017,1951.681016960894
NCU53,OUT017,2594.884348711229
FDF47,OUT035,3265.3623388689603
FDS55,OUT010,2159.901033924586
FDZ52,OUT010,1405.5448830175158
FDL04,OUT018,1457.5178303610742
NCM26,OUT035,2493.890855235283
FDX43,OUT049,2420.6606867446735
FDP52,OUT049,3322.6675230699157
DRK49,OUT045,731.5936722747803
FDE38,OUT013,2949.747283678267
DRF13,OUT035,2346.9762915308283
FDK41,OUT010,794.0404666438569
FDJ04,OUT027,1900.4599710023188
FDZ44,OUT018,2004.1362200996107
FDS11,OUT013,3833.5530001041443
FDA55,OUT049,3340.1334578810856
NCW53,OUT046,3009.091683452959
FDB49,OUT027,1858.3946348796214
FDD23,OUT017,2889.5026950394495
NCV42,OUT045,1815.7250229796157
NCZ29,OUT018,1993.5604473467993
FDQ26,OUT013,1178.6455921202678
FDV08,OUT017,695.8009831387187
FDC53,OUT049,1629.637853135796
FDV58,OUT010,2586.4949288882153
NCP02,OUT019,818.7080979053583
DRI37,OUT045,637.4657603339049
FDQ12,OUT049,3514.899546061318
FDE33,OUT046,1100.220698009226
FDX27,OUT045,1198.2471936922911
FDM22,OUT017,804.0279103223899
NCH30,OUT019,1497.1528771368485
FDC04,OUT017,3737.242028044081
FDO38,OUT046,1042.4168683624864
FDV52,OUT027,1868.0737072770255
FDB32,OUT013,1950.9444901404263
FDV43,OUT018,709.3734338817437
FDI24,OUT018,2741.615153003372
FDR40,OUT017,1430.5915279057174
FDW02,OUT049,1876.847280598085
FDE44,OUT049,74.96727086095322
FDL38,OUT046,1461.6943910469242
NCT54,OUT010,1653.2005013677974
DRJ39,OUT010,3593.168245907713
FDW55,OUT049,3872.029863572684
DRF13,OUT019,2276.5158164927952
NCW17,OUT049,2040.073370759329
FDP13,OUT035,237.09453285635396
FDS08,OUT018,2784.4566773831693
NCP17,OUT035,899.7033791887774
NCO53,OUT035,2242.8539301578185
FDH19,OUT045,2798.8442701721024
FDJ04,OUT017,1475.659808990252
FDG10,OUT049,953.8937988109006
FDA40,OUT010,1055.3795203657442
FDI53,OUT045,2124.8693119177915
FDU09,OUT010,821.8133808399441
FDK60,OUT045,1343.1926899222
FDR43,OUT017,-14.496590580566874
FDW22,OUT017,3468.5980522008667
DRP47,OUT010,3283.278252810309
DRG48,OUT010,2617.0177869949785
FDA14,OUT035,2196.792940767201
FDU49,OUT013,1814.6615376359862
FDK28,OUT045,3933.274919811389
FDT19,OUT046,2160.1414577365285
NCQ42,OUT045,2015.3722148606187
FDD03,OUT045,3517.8612939787026
NCM53,OUT013,2031.1482533905296
NCX53,OUT045,2369.6603445851597
FDV14,OUT027,1741.7407338971996
NCZ54,OUT017,2313.0893280367663
FDB39,OUT013,1274.3158261387987
DRC24,OUT046,2407.7003834979732
FDY36,OUT013,1699.4959665278575
FDN01,OUT035,2666.383695473195
DRH25,OUT046,893.9350657010596
FDV08,OUT046,518.6195964991593
NCP53,OUT049,3670.5770496974283
FDU52,OUT010,2591.4452439674424
NCI42,OUT045,3416.39127889471
FDZ14,OUT035,1878.844156070885
FDF11,OUT046,3791.543643460038
FDQ13,OUT018,1627.236123447682
FDO32,OUT010,254.82630449769624
DRJ37,OUT018,2437.653914420529
FDY43,OUT046,2292.4421537975154
NCT41,OUT017,2313.2265823279513
NCV17,OUT045,2005.9160025724811
FDM04,OUT027,1224.186517077435
DRB48,OUT018,826.2992100322942
FDM24,OUT013,2593.9846840486716
FDT37,OUT049,3895.1746113623567
NCO05,OUT010,1616.8330271486395
FDL13,OUT046,3508.9820786719183
FDL15,OUT017,2351.805719657088
FDB11,OUT018,3525.5867749765857
FDL14,OUT019,2437.7094026462546
FDY10,OUT019,1654.2159052358497
FDJ40,OUT049,1607.9622147438215
NCW18,OUT046,3544.5020868720712
NCY06,OUT013,2310.457833652724
DRE13,OUT018,1548.0022616422948
FDA26,OUT045,3279.068422636902
NCE19,OUT010,566.5819946130027
FDE33,OUT035,1247.8250761864156
DRL59,OUT027,1340.3751131971583
FDY07,OUT046,544.879590781215
FDF57,OUT018,2721.632339767554
FDM58,OUT035,1571.1999662098222
FDP26,OUT027,1917.1526891139918
FDY32,OUT046,2100.5733530357893
FDD51,OUT010,898.0784684813344
FDU22,OUT018,1762.2018108472678
FDZ49,OUT018,3166.8893547002426
NCI42,OUT017,3377.157992440895
FDT04,OUT027,713.1268064494462
NCU41,OUT045,2966.281321757997
FDS56,OUT045,4153.779838902862
NCN42,OUT017,2422.4225256517657
FDK34,OUT046,3658.764827647169
FDB03,OUT017,3190.387459973924
DRJ25,OUT035,298.2400876906741
FDT25,OUT027,2298.8223278404907
FDN20,OUT013,3081.282466671394
FDP09,OUT013,3741.827620094694
FDM20,OUT019,3734.3933297195726
NCG55,OUT046,1733.9707020725652
NCP14,OUT045,1361.5300876369008
NCH06,OUT046,3596.401108441847
FDV52,OUT013,1851.113463241765
NCL07,OUT035,717.5222020861768
DRJ11,OUT027,3177.7026689122395
DRO59,OUT013,1500.2988203607617
FDW15,OUT010,2330.155684971369
NCQ30,OUT035,1975.261320659364
NCN54,OUT019,1271.4193293243266
FDY01,OUT027,1630.557758546938
FDX39,OUT035,3303.6601919583927
FDH53,OUT027,1808.8359485529206
FDA57,OUT035,695.9478126020454
NCC07,OUT010,1939.3757864455645
FDU28,OUT013,3071.3496751729926
FDK36,OUT010,1167.9887856623927
FDR36,OUT018,459.2247210908167
NCQ17,OUT035,2086.1115304534796
FDS28,OUT019,464.59509303567114
FDE08,OUT045,2324.9885067025552
FDU22,OUT046,1570.3626212184156
FDG41,OUT045,1600.7105055134682
FDO31,OUT010,1453.9610190766068
FDM21,OUT019,3725.9499363114883
FDU40,OUT017,3008.2437856627566
FDV36,OUT018,2178.705001969408
FDT10,OUT027,1247.9192494799508
FDX38,OUT045,773.9763603285445
NCU30,OUT027,2992.294984648526
NCV06,OUT049,2804.8889651300624
FDT16,OUT035,3986.3683077482356
NCP41,OUT027,2219.334301905552
FDZ56,OUT017,2695.5875954470894
FDC22,OUT035,2573.693647008301
FDU10,OUT035,615.7118302631388
FDS46,OUT045,1854.3461056615604
FDO08,OUT049,2444.707897743602
NCV42,OUT018,1902.5584581962478
FDP33,OUT035,3754.94482663668
FDJ12,OUT046,3163.2335166152297
FDH04,OUT045,1584.1786496332613
NCU54,OUT013,3407.4986732307434
FDO36,OUT010,2662.3179667808317
FDT37,OUT027,4414.100864944013
FDD14,OUT010,2033.1148873156556
FDA16,OUT013,3850.904877836446
NCS42,OUT019,1146.0423844741933
FDP10,OUT019,854.9303672886128
FDQ28,OUT049,2210.947891869437
FDK57,OUT010,2020.955080248418
FDK02,OUT013,1905.1179630000117
FDW47,OUT018,2006.5557387901
NCC42,OUT018,2299.1603651867736
FDQ37,OUT018,2935.9336629883946
FDL40,OUT046,1563.3425399299304
DRE13,OUT010,1626.96694592266
FDQ34,OUT027,1484.610650988398
NCB54,OUT046,1901.96553530667
FDS48,OUT049,2131.236751652998
FDO15,OUT045,1334.7039615876909
NCT30,OUT013,930.5876941374339
FDU49,OUT027,1798.9388194158557
FDE21,OUT046,1820.657231887735
FDS49,OUT019,849.0388822516006
FDT38,OUT027,1673.1907982566156
FDZ01,OUT045,1797.1688311713108
FDC41,OUT035,865.3006227825643
DRG13,OUT010,2703.3573282568586
NCZ42,OUT018,3964.406728239527
NCM07,OUT045,1388.069713182945
NCV17,OUT018,2304.722334877093
DRK39,OUT035,1205.0711035867048
FDS37,OUT018,1973.3496380519118
FDV12,OUT019,1282.5935442489936
NCG19,OUT018,3312.923367712686
FDS51,OUT013,1415.209795130168
NCO14,OUT046,676.369663258318
FDC38,OUT046,1651.2098397976395
FDN15,OUT046,2014.9589426186062
NCH42,OUT013,3960.5595306209125
FDQ22,OUT046,591.8451190680396
FDC05,OUT013,3161.154759080855
FDZ31,OUT013,3042.5457089191978
DRJ23,OUT049,2875.0534256489454
FDC52,OUT035,2273.348371566258
DRD12,OUT010,1257.1336606939512
FDV55,OUT017,2201.957279116111
FDD32,OUT046,1219.1514736881857
FDR01,OUT049,2988.0661363457357
FDY08,OUT019,1055.2881266762079
FDQ45,OUT045,2817.7973056111905
DRN11,OUT027,2105.347059035913
NCS05,OUT018,2333.5992522699407
FDY32,OUT035,2158.3799245114633
NCD31,OUT045,2742.888012808163
NCE06,OUT049,2201.446604199456
NCP14,OUT046,1225.1070652777228
NCF18,OUT019,2519.670136782309
FDF14,OUT018,2564.059008176603
FDB22,OUT017,2081.725664051178
NCH54,OUT049,2255.04625115334
FDU27,OUT035,205.17066092185706
FDS58,OUT027,2982.677964305183
NCU29,OUT035,2356.632920768572
FDJ57,OUT013,3377.116055817127
FDL56,OUT049,876.9840047333297
FDH60,OUT035,2890.436208711648
FDN24,OUT018,652.2454558111258
FDD02,OUT017,1760.0036252440138
FDP15,OUT017,3809.8805223014115
FDB28,OUT027,3247.0842777519
DRC49,OUT045,2193.160083830394
NCG30,OUT018,1736.766716710753
FDJ14,OUT049,1119.2693032561044
FDL52,OUT045,616.7026922808573
NCG19,OUT027,3560.458670746595
NCN41,OUT035,1908.4498254735151
FDW22,OUT013,3915.376746577619
FDI02,OUT013,1799.3571057616753
FDV51,OUT045,2663.66598726356
FDV48,OUT046,1139.03896369889
NCL17,OUT019,1916.531665449389
FDP46,OUT045,1336.8718385994778
FDU10,OUT045,598.945459086786
FDT37,OUT010,4169.309140930255
FDI27,OUT035,745.8850693416239
FDN51,OUT046,4097.475023824131
FDW07,OUT035,924.938492062267
FDN45,OUT049,3038.416210602937
DRN37,OUT027,2883.7770667897603
DRF48,OUT049,2796.906317357939
FDP38,OUT019,812.8596563173492
NCX18,OUT027,3614.870547643538
FDK45,OUT018,1968.0838965015096
FDZ37,OUT049,1370.7980049955818
FDS50,OUT018,3555.0711473916826
NCR54,OUT018,2957.1756084080307
NCS17,OUT035,1325.5478851006856
FDV31,OUT046,2411.6521181629414
DRE27,OUT017,1069.3852137250924
FDN60,OUT013,2626.150551531595
FDK26,OUT013,3313.3655823118906
FDX37,OUT018,1608.4922950018158
FDW31,OUT046,3006.876418278199
FDX26,OUT018,2785.9327607513933
DRL49,OUT019,2024.455398025741
FDU49,OUT017,1397.3101041777952
FDY58,OUT046,3503.746015200599
FDN03,OUT045,4039.6466819907973
NCV06,OUT010,3144.3616022140186
FDH53,OUT045,1450.2497635525344
FDG31,OUT018,1193.0444202683434
NCC06,OUT045,2132.507611811471
FDS13,OUT049,3665.237436129156
FDP16,OUT035,3877.529591473459
FDA35,OUT013,2219.256495881242
DRP47,OUT018,3624.1422973180097
FDY28,OUT010,3494.1333221356153
FDY20,OUT035,1264.0298329206807
NCH30,OUT017,1614.6391127064655
NCR29,OUT019,714.4237274117064
NCP05,OUT013,2610.1184419670208
NCF30,OUT019,1185.647029195516
FDA08,OUT035,2496.186456157753
FDN51,OUT027,4557.745513833852
FDH12,OUT046,1407.9780984084389
FDY39,OUT017,2803.8359590715354
NCO53,OUT045,2286.7300934562636
FDB40,OUT046,2367.3781511469115
FDH02,OUT049,1414.5631679754417
FDY11,OUT027,1473.5384686422688
FDQ09,OUT019,1567.4790980475962
FDP16,OUT013,4243.367019948581
NCF55,OUT018,776.1864742484914
FDY09,OUT027,3238.2581615836516
FDY39,OUT045,2859.1823903619934
NCU53,OUT049,2464.0079580398406
NCT41,OUT049,2218.2399642697496
FDJ45,OUT046,359.90848978916483
FDR28,OUT013,3006.2768973263346
FDN08,OUT013,2023.7826614713706
FDJ07,OUT049,1591.165292662868
FDZ09,OUT027,2680.1571837828997
FDQ14,OUT017,2245.8677562025096
FDY12,OUT027,748.6266699751802
FDK57,OUT046,1643.7260205360135
FDD20,OUT049,1727.35531257174
FDS36,OUT018,1854.1098173009073
FDI40,OUT049,1125.9706567212838
FDJ40,OUT045,1736.7683485581395
FDE08,OUT013,2645.6818963175174
DRK01,OUT013,1798.8766202580116
FDC58,OUT049,596.9570413388647
FDE50,OUT046,2995.5891647896406
FDX48,OUT035,2425.8179407488387
DRM35,OUT018,2777.2318578304203
FDG41,OUT013,1926.414620553834
FDB52,OUT046,3969.264985372596
FDV19,OUT045,2549.875678703863
DRG48,OUT017,2375.4440779701554
FDI26,OUT013,3228.112558670341
FDU11,OUT019,1403.4750706338739
FDF59,OUT019,1684.1172533681067
FDR07,OUT049,1263.273890849402
NCE06,OUT017,2281.811098344152
FDE10,OUT046,1781.9436130974411
NCO55,OUT046,1410.1432710434235
FDZ13,OUT013,1079.771876441003
FDT50,OUT017,1196.091705322101
FDH12,OUT010,1447.942207885927
FDD21,OUT045,1918.782995528278
NCM05,OUT013,4394.880247674327
FDK04,OUT013,1207.1951363989738
FDN33,OUT017,1118.273680474454
NCM18,OUT010,801.0859119157855
DRC25,OUT049,1235.551195477074
FDT47,OUT017,1580.454007588364
FDD45,OUT027,1567.0432353524634
NCD07,OUT018,1857.527016339091
NCY54,OUT010,1787.580352936371
FDL12,OUT049,496.58250606276124
FDL02,OUT017,1345.4801424831555
FDC60,OUT035,1102.6277530700877
FDR37,OUT017,2694.853826098768
FDY16,OUT017,2756.516797450161
FDU26,OUT045,1922.445629924118
FDN24,OUT013,889.284158418774
FDH44,OUT013,2783.592165359937
FDE23,OUT010,777.6668589917213
FDW60,OUT017,2849.1105066284927
FDQ55,OUT049,1864.8690182360554
FDV32,OUT027,1167.813679125259
FDV03,OUT010,2436.478349417672
FDY14,OUT010,4050.812971678707
NCL55,OUT027,4245.573548414524
DRF25,OUT017,617.6358257348134
FDX03,OUT046,552.8020999172452
FDF40,OUT045,3990.622579399367
FDX24,OUT010,1776.451807141237
FDA25,OUT049,1399.3322358656608
FDH21,OUT018,2660.1900175851206
FDB47,OUT010,3177.5558782808357
FDT34,OUT019,495.8053260839781
FDS39,OUT010,2479.104529012616
NCU05,OUT046,1088.8435440687915
FDE02,OUT049,1008.9955191624515
FDL25,OUT035,1040.5182382527867
FDC50,OUT049,944.6585032596035
FDZ32,OUT049,1596.331558635748
FDV14,OUT045,1397.8406331907588
FDR07,OUT045,1396.6663823797182
FDB26,OUT049,791.1082026470093
NCR50,OUT045,2565.763239690361
FDP01,OUT018,2434.482943153799
FDH57,OUT045,2113.2897302817482
FDM60,OUT027,1011.0094617963289
FDA45,OUT017,2600.1839922175504
FDU55,OUT017,4043.7469942896487
FDH40,OUT035,1155.9724115168633
FDG40,OUT019,470.37956927280135
FDT12,OUT049,3360.4658389237193
DRL59,OUT045,983.2736844116567
FDT47,OUT018,1764.154631165998
FDI60,OUT017,1028.4608452223501
DRF51,OUT027,432.7599505246961
NCK31,OUT049,781.3648781238645
FDB08,OUT045,2594.0241615965397
FDM44,OUT035,1667.9160774966824
FDD46,OUT018,2050.9115498801402
FDR27,OUT019,1518.775846256523
FDV56,OUT010,2051.9566486151116
FDM02,OUT049,1116.3180085426015
FDU45,OUT018,1931.9683468450849
FDZ10,OUT017,1936.3874306590349
NCK31,OUT010,1039.371666519803
FDR27,OUT035,1868.926587156802
FDF33,OUT013,2171.8468373566047
FDJ36,OUT046,1161.7127238265475
FDP33,OUT049,3655.493644809474
FDG17,OUT046,3774.9511924370972
FDG47,OUT027,4377.898525547899
NCW29,OUT046,2000.4758264014615
DRH59,OUT017,1047.3006495376103
FDR32,OUT017,3353.9301647156135
FDP48,OUT035,2847.083420840606
FDG17,OUT035,3860.565635524751
DRJ59,OUT017,732.2898591487666
FDY48,OUT027,2108.1780591778106
FDB02,OUT046,2724.3076630087853
FDN10,OUT019,1732.3396555123386
NCD55,OUT035,771.7583223033573
FDX34,OUT013,2148.9083584541368
FDZ38,OUT045,2867.2367047751204
DRF37,OUT049,3793.5305203795133
DRL47,OUT019,1895.124733073484
FDL27,OUT035,922.4151443638051
NCP53,OUT035,3747.8787286329625
FDT03,OUT019,3049.891516005934
FDJ28,OUT035,3105.4103308951417
FDF40,OUT018,4086.83745133752
FDA32,OUT035,3451.434925070931
NCP02,OUT017,897.4841730078832
FDZ31,OUT045,2731.84844332758
NCQ29,OUT013,4173.218290052547
FDP57,OUT010,1691.2695390518613
FDL32,OUT027,1803.3868188325127
DRB01,OUT035,2900.597805437528
FDJ40,OUT046,1615.2672462955095
FDO24,OUT018,1990.8590948772226
FDO11,OUT018,4045.985218439707
FDA56,OUT035,2057.295224141846
FDF02,OUT045,1403.6538858956003
FDA10,OUT013,1833.66322228071
NCI55,OUT017,2029.9982334694535
FDZ40,OUT010,984.583930825664
FDV08,OUT049,635.9290021324349
FDN48,OUT013,1688.4199512720031
FDU57,OUT017,2112.3685494086294
DRF49,OUT013,2037.5683203144392
FDS02,OUT035,2577.795211213357
FDS43,OUT046,2846.4034263500334
FDT16,OUT013,4383.408373677849
FDX19,OUT027,3791.760552849264
FDK15,OUT046,1217.953506426472
DRA12,OUT049,2116.531141736952
FDY35,OUT017,827.323444019791
NCU42,OUT013,3127.7966826230486
FDD26,OUT013,3122.4500061853905
FDR11,OUT018,2174.426471324218
NCP53,OUT045,3810.2660544316677
FDP34,OUT045,2048.4019331745358
NCV41,OUT019,1840.7378490252129
FDN20,OUT018,2813.6923588971003
FDZ16,OUT018,3036.4310741098807
FDZ28,OUT049,1849.7442834988167
NCL55,OUT013,4223.476059857225
NCJ17,OUT046,754.1515841186572
FDT37,OUT046,3802.761293482501
FDV51,OUT049,2570.4595565828085
FDZ28,OUT035,1992.2735180729408
FDN27,OUT013,2235.601271770426
FDS14,OUT019,2325.7501461717948
FDZ58,OUT045,1912.4401303962024
FDD46,OUT046,1895.6182157146334
FDJ03,OUT035,649.3455965417837
FDU03,OUT010,2553.829114369665
FDA33,OUT027,2761.0833795209155
NCW53,OUT035,3054.4158538738
NCC55,OUT017,476.14385912474984
FDP52,OUT019,3264.3845865678213
FDE39,OUT049,1820.7304304685686
FDB44,OUT035,3417.058985565308
FDG59,OUT013,870.3086013044701
FDI05,OUT013,1155.1734950680109
FDF59,OUT045,1913.3688976625579
FDM39,OUT019,2637.6290074530234
FDB14,OUT013,1530.4218525355573
NCS05,OUT019,2190.929732113483
DRJ35,OUT045,1000.7870889404186
FDO31,OUT019,1275.1303209035298
FDA31,OUT046,2323.057232939177
FDX40,OUT049,256.426725742837
FDW56,OUT045,2900.6378178055293
FDH09,OUT018,882.1645689045837
FDA52,OUT019,1967.435691925223
FDF20,OUT019,3074.8696448202927
FDE40,OUT046,633.752312327899
NCU17,OUT046,1264.7971959651072
NCP14,OUT035,1369.665889466167
FDN25,OUT027,1203.9486261668806
FDU39,OUT049,872.5789447742211
NCM05,OUT017,4026.2313030097057
FDU07,OUT017,2239.938111600066
FDF28,OUT049,1901.3983380882426
FDR57,OUT049,2472.2692430264187
FDJ33,OUT013,2094.114160778604
DRH23,OUT035,305.4431686443501
FDQ52,OUT046,3449.842839354602
DRK13,OUT035,2758.1845564777987
FDP09,OUT046,3270.2508457644035
FDR08,OUT027,2007.9191786728081
FDV50,OUT045,1583.852005514613
FDT13,OUT049,2976.9745995441435
FDJ27,OUT027,1615.7413909625736
FDH21,OUT046,2431.53760386036
FDW14,OUT027,1800.8035581753877
FDL52,OUT049,518.8777571406439
FDW28,OUT017,2834.3284118414067
FDL40,OUT049,1574.9054540476093
FDE24,OUT046,1909.9847315496568
FDX35,OUT049,3281.315185402844
FDP46,OUT017,1221.7718597423755
FDX56,OUT045,3109.7726845009884
FDQ45,OUT049,2943.515825495716
FDK50,OUT027,2981.6571474314906
FDY26,OUT045,3388.035818928487
FDQ09,OUT017,1700.1799720850834
FDN39,OUT049,2433.545871571767
FDP13,OUT017,205.9791558587994
FDR51,OUT013,2612.7277073889572
FDZ49,OUT010,2827.5621762153005
FDL28,OUT018,3618.9442318099645
FDZ10,OUT035,1974.3564880828096
FDK38,OUT013,2641.1772845763353
DRL49,OUT027,2572.731886040793
FDR15,OUT013,2814.8987885778224
FDQ24,OUT035,3793.503132138161
FDD56,OUT013,2850.1955254987197
NCR42,OUT046,344.2233611662304
FDH52,OUT045,1033.9158431339665
FDH57,OUT019,2010.7628358069633
FDR15,OUT010,2639.240020781529
FDJ34,OUT035,1740.4755940451644
FDW37,OUT035,1090.588355645582
FDQ23,OUT018,1803.2204573039387
FDP34,OUT013,2409.0008420159074
FDE04,OUT027,3337.4917690800457
FDC48,OUT045,1434.8282863441761
FDA47,OUT019,1842.8351376058024
FDI35,OUT018,2943.261297032008
NCV05,OUT013,2873.8205262170295
FDR28,OUT045,2645.609521421302
FDH31,OUT017,1420.5481102982214
FDP59,OUT019,1432.0145229411337
FDS19,OUT018,1233.1576214912218
FDM60,OUT045,668.5423067257515
FDJ44,OUT018,2535.3738605114922
DRH51,OUT017,1089.7631066334666
DRC25,OUT017,1309.0481374359629
DRE25,OUT013,1699.770943271554
NCX05,OUT049,1451.2553786545095
FDR11,OUT017,1989.8569694536493
DRP47,OUT045,3487.2158807208934
DRC49,OUT019,1971.7387759602505
FDQ47,OUT027,403.868769653486
FDL20,OUT013,1723.663064647472
FDM34,OUT035,1958.6839770189124
NCN55,OUT013,4028.2522739607393
FDD41,OUT035,1447.313873249934
FDE52,OUT049,1379.9357156120514
NCT18,OUT019,2572.219946142289
FDJ32,OUT018,1002.069816895113
FDE16,OUT046,3279.086895879499
FDZ09,OUT045,2295.5915249799373
DRZ11,OUT046,1534.9225780078752
FDK41,OUT049,868.8208618095978
FDE56,OUT049,330.8684028982086
FDH34,OUT013,3332.8692725317096
DRI49,OUT013,995.6712249969892
DRI59,OUT046,3436.568648946248
DRC36,OUT049,2605.780251234083
FDS15,OUT019,1283.9756060996942
FDI07,OUT018,3227.5647292847807
FDZ15,OUT018,2089.040227045847
NCX41,OUT027,3809.284540128826
NCO29,OUT019,2592.719777204861
FDF57,OUT013,2931.0883718047116
FDI33,OUT035,1511.5017189901407
DRJ47,OUT049,2581.3522197777265
FDB34,OUT046,1358.464990099453
FDY22,OUT027,2098.251756343061
DRL11,OUT017,2430.963847680321
FDY46,OUT035,2937.483795764517
FDG17,OUT013,4195.403829291168
FDE52,OUT018,1414.2179130573663
DRP47,OUT027,3863.6264089784745
FDO01,OUT010,2289.9693512137055
FDL09,OUT046,2178.3909484440383
FDR57,OUT013,2929.2299218400876
DRD37,OUT035,673.317065490254
FDQ36,OUT027,474.8412906484462
FDL33,OUT049,2705.1289576844756
FDL48,OUT045,644.1591505893216
FDL28,OUT049,3406.7355405085045
NCN29,OUT046,575.2982955101102
FDO13,OUT035,2522.3949343883187
FDB38,OUT045,2636.8523077540376
FDI36,OUT035,2987.301824391454
FDI58,OUT035,1322.5811766880834
FDH22,OUT018,1709.435332568246
FDQ27,OUT013,2015.7593503574078
FDT33,OUT046,2560.5328709588357
FDC56,OUT045,1537.1665641076336
